Date-Hour(NMT),WindSpeed,Sunshine,AirPressure,Radiation,AirTemperature,RelativeAirHumidity,SystemProduction,Hour,Month,DayOfYear
2017-04-04 19:00:00,2.0,0,1014.7,9.1,6.2,92,0.0435,19,4,94
2017-04-04 20:00:00,3.6,0,1014.3,-5.5,6.1,92,0.0083333,20,4,94
2017-04-04 21:00:00,2.0,0,1014.0,-7.4,4.7,96,0.0,21,4,94
2017-04-04 22:00:00,2.3,0,1013.2,-7.1,4.3,93,0.0,22,4,94
2017-04-04 23:00:00,1.4,0,1012.7,-7.1,3.8,85,0.0,23,4,94
2017-04-05 00:00:00,2.2,0,1011.9,-7.0,4.8,75,0.0,0,4,95
2017-04-05 01:00:00,3.9,0,1011.0,-6.4,5.0,68,0.0,1,4,95
2017-04-05 02:00:00,3.1,0,1010.1,-5.9,5.1,68,0.0,2,4,95
2017-04-05 03:00:00,2.4,0,1009.8,-5.8,4.7,73,0.0,3,4,95
2017-04-05 04:00:00,4.9,0,1008.8,-6.4,4.1,74,0.0,4,4,95
2017-04-05 05:00:00,3.8,0,1008.1,-6.4,3.9,79,0.0,5,4,95
2017-04-05 06:00:00,3.6,0,1007.8,-1.2,4.0,80,0.0,6,4,95
2017-04-05 07:00:00,4.9,53,1006.9,79.2,4.8,76,0.0,7,4,95
2017-04-05 08:00:00,4.7,60,1006.3,214.3,6.4,58,0.0,8,4,95
2017-04-05 09:00:00,4.6,60,1005.1,351.1,7.6,50,0.0,9,4,95
2017-04-05 10:00:00,4.8,60,1004.2,457.8,8.5,49,0.6145,10,4,95
2017-04-05 11:00:00,5.4,33,1003.2,322.5,9.1,47,3.8721666,11,4,95
2017-04-05 12:00:00,5.8,9,1002.6,292.2,10.3,38,4.5405001,12,4,95
2017-04-05 13:00:00,7.4,18,1002.3,373.6,9.8,41,1.096,13,4,95
2017-04-05 14:00:00,6.4,44,1002.4,447.7,11.1,36,2.5375,14,4,95
2017-04-05 15:00:00,10.9,46,1004.3,425.7,7.2,58,4.669833400000001,15,4,95
2017-04-05 16:00:00,10.4,46,1004.6,295.5,10.0,36,3.1253333,16,4,95
2017-04-05 17:00:00,5.9,58,1006.4,276.4,9.7,39,1.7829999,17,4,95
2017-04-05 18:00:00,5.8,60,1008.0,175.4,9.4,36,2.999,18,4,95
2017-04-05 19:00:00,5.5,57,1009.9,49.3,8.3,35,1.4328333,19,4,95
2017-04-05 20:00:00,4.2,0,1011.9,-5.2,7.4,39,0.20549989999999999,20,4,95
2017-04-05 21:00:00,5.7,0,1013.0,-6.9,7.2,41,0.0,21,4,95
2017-04-05 22:00:00,0.7,0,1014.1,-7.4,5.4,48,0.0,22,4,95
2017-04-05 23:00:00,1.9,0,1015.2,-7.9,5.0,49,0.0,23,4,95
2017-04-06 00:00:00,2.8,0,1015.5,-7.7,3.8,54,0.0,0,4,96
2017-04-06 01:00:00,1.5,0,1015.9,-7.1,2.7,59,0.0,1,4,96
2017-04-06 02:00:00,1.5,0,1016.5,-7.8,1.4,66,0.0,2,4,96
2017-04-06 03:00:00,0.9,0,1016.5,-6.8,1.1,70,0.0,3,4,96
2017-04-06 04:00:00,1.1,0,1016.5,-6.9,1.1,72,0.0,4,4,96
2017-04-06 05:00:00,0.6,0,1016.3,-7.3,1.0,74,0.0,5,4,96
2017-04-06 06:00:00,1.0,0,1016.5,0.3,1.4,74,0.0,6,4,96
2017-04-06 07:00:00,0.2,0,1016.0,36.1,2.7,70,0.0,7,4,96
2017-04-06 08:00:00,0.5,0,1016.0,46.4,3.8,64,0.3793334,8,4,96
2017-04-06 09:00:00,1.1,0,1015.2,143.2,5.7,56,0.4871666,9,4,96
2017-04-06 10:00:00,1.6,0,1014.6,115.1,5.3,61,1.174,10,4,96
2017-04-06 11:00:00,2.4,0,1013.5,172.2,6.3,62,1.0785,11,4,96
2017-04-06 12:00:00,3.1,0,1012.4,232.2,7.3,57,1.07,12,4,96
2017-04-06 13:00:00,4.1,2,1011.1,283.4,8.6,54,1.5375,13,4,96
2017-04-06 14:00:00,4.0,29,1009.7,356.3,10.0,50,1.5095,14,4,96
2017-04-06 15:00:00,2.8,24,1009.0,330.1,9.6,52,2.468,15,4,96
2017-04-06 16:00:00,2.8,55,1008.2,368.3,11.3,48,2.3876667,16,4,96
2017-04-06 17:00:00,3.1,60,1007.6,252.0,10.9,51,4.8533332,17,4,96
2017-04-06 18:00:00,3.4,42,1007.6,139.0,9.6,60,3.1973333999999998,18,4,96
2017-04-06 19:00:00,2.5,0,1007.5,29.3,9.1,64,0.8833333999999999,19,4,96
2017-04-06 20:00:00,0.8,0,1007.7,-6.0,7.5,73,0.0983333,20,4,96
2017-04-06 21:00:00,1.0,0,1007.9,-7.3,5.6,81,0.0,21,4,96
2017-04-06 22:00:00,2.1,0,1008.0,-7.0,5.3,83,0.0,22,4,96
2017-04-06 23:00:00,1.1,0,1007.9,-6.9,4.7,85,0.0,23,4,96
2017-04-07 00:00:00,0.4,0,1008.1,-6.9,4.0,88,0.0,0,4,97
2017-04-07 01:00:00,1.9,0,1008.1,-7.8,3.4,89,0.0,1,4,97
2017-04-07 02:00:00,1.8,0,1008.0,-7.7,2.9,89,0.0,2,4,97
2017-04-07 03:00:00,0.7,0,1007.9,-7.2,2.1,92,0.0,3,4,97
2017-04-07 04:00:00,2.2,0,1007.5,-7.0,2.4,91,0.0,4,4,97
2017-04-07 05:00:00,1.4,0,1007.6,-7.4,1.7,93,0.0,5,4,97
2017-04-07 06:00:00,2.0,3,1007.9,4.5,2.3,90,0.0,6,4,97
2017-04-07 07:00:00,1.2,57,1008.4,86.3,6.1,78,0.0,7,4,97
2017-04-07 08:00:00,0.5,60,1009.0,218.6,9.1,64,0.0895,8,4,97
2017-04-07 09:00:00,0.5,60,1009.4,329.0,11.6,57,0.4655,9,4,97
2017-04-07 10:00:00,3.8,60,1009.8,451.7,14.0,39,0.6963334,10,4,97
2017-04-07 11:00:00,2.3,60,1010.1,549.8,15.6,36,3.8633334,11,4,97
2017-04-07 12:00:00,2.3,58,1010.4,543.6,15.7,35,5.6229998,12,4,97
2017-04-07 13:00:00,2.0,46,1010.7,510.5,16.3,33,6.4615,13,4,97
2017-04-07 14:00:00,3.9,41,1010.9,403.2,15.2,34,3.8136667,14,4,97
2017-04-07 15:00:00,2.7,54,1010.9,480.5,17.1,31,3.5703332999999997,15,4,97
2017-04-07 16:00:00,2.6,43,1010.9,339.9,17.6,31,3.3568333,16,4,97
2017-04-07 17:00:00,3.7,60,1011.2,328.7,16.9,31,4.2511667,17,4,97
2017-04-07 18:00:00,3.1,60,1011.7,162.4,15.7,32,3.1585,18,4,97
2017-04-07 19:00:00,2.3,29,1012.4,46.2,14.1,38,1.4523333999999999,19,4,97
2017-04-07 20:00:00,3.9,0,1013.3,-5.0,12.6,41,0.2331667,20,4,97
2017-04-07 21:00:00,2.1,0,1014.0,-7.9,9.9,50,0.0,21,4,97
2017-04-07 22:00:00,3.7,0,1014.4,-7.2,9.8,49,0.0,22,4,97
2017-04-07 23:00:00,3.0,0,1014.6,-6.8,9.4,50,0.0,23,4,97
2017-04-08 00:00:00,3.7,0,1015.0,-6.7,8.7,55,0.0,0,4,98
2017-04-08 01:00:00,2.8,0,1015.1,-6.2,8.4,58,0.0,1,4,98
2017-04-08 02:00:00,2.3,0,1015.0,-6.9,7.5,62,0.0,2,4,98
2017-04-08 03:00:00,2.0,0,1014.8,-7.4,6.2,67,0.0,3,4,98
2017-04-08 04:00:00,1.1,0,1014.4,-7.4,4.6,74,0.0,4,4,98
2017-04-08 05:00:00,1.4,0,1014.6,-7.7,4.0,77,0.0,5,4,98
2017-04-08 06:00:00,0.7,0,1014.5,4.0,3.7,79,0.0,6,4,98
2017-04-08 07:00:00,1.6,2,1014.4,56.7,5.4,73,0.0,7,4,98
2017-04-08 08:00:00,1.8,32,1014.4,149.8,7.3,67,0.3068334,8,4,98
2017-04-08 09:00:00,1.2,60,1014.2,326.7,8.9,59,0.6945001,9,4,98
2017-04-08 10:00:00,1.6,36,1014.4,330.6,9.5,57,1.1445001,10,4,98
2017-04-08 11:00:00,2.2,31,1014.1,366.4,11.8,53,2.2193332999999997,11,4,98
2017-04-08 12:00:00,1.2,14,1014.0,337.6,12.5,51,3.1368334,12,4,98
2017-04-08 13:00:00,1.8,45,1013.4,440.1,14.5,46,3.4526666,13,4,98
2017-04-08 14:00:00,3.7,60,1013.2,548.8,15.3,37,4.8053334,14,4,98
2017-04-08 15:00:00,5.5,60,1013.2,413.3,13.9,38,4.8133332,15,4,98
2017-04-08 16:00:00,3.3,6,1013.2,240.0,13.0,40,3.5168332999999996,16,4,98
2017-04-08 17:00:00,4.4,2,1013.4,167.1,12.0,43,2.0831667,17,4,98
2017-04-08 18:00:00,3.1,0,1013.4,80.3,11.3,44,1.4773333,18,4,98
2017-04-08 19:00:00,2.3,0,1013.7,23.3,10.5,46,0.4831667,19,4,98
2017-04-08 20:00:00,1.1,0,1014.0,-6.4,9.1,51,0.064,20,4,98
2017-04-08 21:00:00,2.1,0,1014.1,-7.4,9.0,53,0.0,21,4,98
2017-04-08 22:00:00,2.0,0,1014.1,-7.5,7.8,58,0.0,22,4,98
2017-04-08 23:00:00,0.7,0,1014.2,-7.2,6.5,65,0.0,23,4,98
2017-04-09 00:00:00,1.4,0,1014.4,-7.8,5.3,70,0.0,0,4,99
2017-04-09 01:00:00,0.4,0,1014.3,-7.6,4.4,74,0.0,1,4,99
2017-04-09 02:00:00,0.9,0,1014.3,-7.9,3.6,76,0.0,2,4,99
2017-04-09 03:00:00,1.7,0,1014.3,-7.4,3.3,78,0.0,3,4,99
2017-04-09 04:00:00,0.7,0,1014.5,-7.3,3.2,78,0.0,4,4,99
2017-04-09 05:00:00,0.5,0,1014.6,-6.9,2.8,82,0.0,5,4,99
2017-04-09 06:00:00,1.6,0,1014.7,-0.4,3.4,78,0.0,6,4,99
2017-04-09 07:00:00,1.5,0,1015.0,38.5,5.0,73,0.0,7,4,99
2017-04-09 08:00:00,0.9,0,1015.1,104.2,6.0,72,0.28116660000000004,8,4,99
2017-04-09 09:00:00,1.5,11,1015.1,214.4,8.6,60,0.8501666,9,4,99
2017-04-09 10:00:00,2.3,60,1014.7,380.3,10.7,50,1.7181667,10,4,99
2017-04-09 11:00:00,3.5,60,1014.3,484.9,12.4,45,3.5455,11,4,99
2017-04-09 12:00:00,3.1,60,1013.5,536.3,13.3,40,4.2065001,12,4,99
2017-04-09 13:00:00,4.2,54,1012.9,511.9,13.9,40,5.1301668,13,4,99
2017-04-09 14:00:00,4.7,60,1012.3,514.7,14.2,41,4.8395,14,4,99
2017-04-09 15:00:00,6.1,60,1011.5,525.2,13.9,46,3.9033333,15,4,99
2017-04-09 16:00:00,6.0,60,1011.0,360.8,11.6,57,4.7353332,16,4,99
2017-04-09 17:00:00,5.6,60,1010.2,252.3,10.3,67,3.6395,17,4,99
2017-04-09 18:00:00,5.4,33,1010.0,134.1,7.8,84,2.0088333,18,4,99
2017-04-09 19:00:00,2.6,0,1009.4,15.5,7.2,91,0.986,19,4,99
2017-04-09 20:00:00,2.9,0,1008.8,-4.7,7.1,93,0.0138334,20,4,99
2017-04-09 21:00:00,3.8,0,1007.9,-5.1,6.9,93,0.0,21,4,99
2017-04-09 22:00:00,3.3,0,1007.2,-4.9,6.7,93,0.0,22,4,99
2017-04-09 23:00:00,3.9,0,1006.3,-4.8,6.3,95,0.0,23,4,99
2017-04-10 00:00:00,3.2,0,1004.3,-4.9,6.2,97,0.0,0,4,100
2017-04-10 01:00:00,4.0,0,1002.9,-4.9,6.0,99,0.0,1,4,100
2017-04-10 02:00:00,3.5,0,1001.6,-4.7,6.0,98,0.0,2,4,100
2017-04-10 03:00:00,3.2,0,1000.1,-4.7,6.4,95,0.0,3,4,100
2017-04-10 04:00:00,2.5,0,998.8,-5.1,6.6,94,0.0,4,4,100
2017-04-10 05:00:00,2.5,0,997.9,-5.8,6.5,94,0.0,5,4,100
2017-04-10 06:00:00,2.1,0,997.2,-4.3,6.5,96,0.0,6,4,100
2017-04-10 07:00:00,2.3,0,996.2,13.9,6.4,97,0.0,7,4,100
2017-04-10 08:00:00,2.0,5,996.5,100.7,6.7,97,0.132,8,4,100
2017-04-10 09:00:00,3.8,59,996.8,351.4,9.4,65,0.6703334,9,4,100
2017-04-10 10:00:00,5.2,60,996.9,492.5,11.5,38,1.1506666,10,4,100
2017-04-10 11:00:00,8.0,60,997.5,598.3,12.1,31,4.0718333,11,4,100
2017-04-10 12:00:00,6.2,60,997.9,656.5,12.6,27,5.7851668,12,4,100
2017-04-10 13:00:00,6.4,46,998.4,554.2,12.3,29,6.6998334,13,4,100
2017-04-10 14:00:00,6.0,57,998.5,723.4,13.3,28,4.7058333,14,4,100
2017-04-10 15:00:00,7.1,38,998.9,435.1,12.3,28,4.7133332,15,4,100
2017-04-10 16:00:00,4.0,22,999.3,257.8,12.0,29,4.1511666,16,4,100
2017-04-10 17:00:00,6.5,33,999.8,228.7,12.3,29,5.1143333,17,4,100
2017-04-10 18:00:00,6.7,51,1000.5,189.8,10.3,34,2.7648332,18,4,100
2017-04-10 19:00:00,6.1,23,1001.2,51.3,9.0,35,1.9971667,19,4,100
2017-04-10 20:00:00,4.7,8,1002.1,1.9,7.9,35,0.2688333,20,4,100
2017-04-10 21:00:00,6.9,0,1002.5,-6.5,7.2,37,0.0,21,4,100
2017-04-10 22:00:00,5.7,0,1003.0,-6.4,6.4,40,0.0,22,4,100
2017-04-10 23:00:00,2.9,0,1004.0,-6.4,5.7,43,0.0,23,4,100
2017-04-11 00:00:00,0.7,0,1004.7,-6.4,4.5,46,0.0,0,4,101
2017-04-11 01:00:00,2.6,0,1005.2,-6.5,4.7,45,0.0,1,4,101
2017-04-11 02:00:00,2.4,0,1006.2,-6.8,4.2,47,0.0,2,4,101
2017-04-11 03:00:00,5.3,0,1007.2,-6.9,4.1,47,0.0,3,4,101
2017-04-11 04:00:00,3.1,0,1007.8,-6.0,4.0,47,0.0,4,4,101
2017-04-11 05:00:00,2.8,0,1008.8,-6.9,3.5,50,0.0,5,4,101
2017-04-11 06:00:00,2.8,0,1009.4,2.4,3.1,52,0.0,6,4,101
2017-04-11 07:00:00,1.6,58,1010.1,120.5,4.6,47,0.0,7,4,101
2017-04-11 08:00:00,3.6,60,1010.4,261.1,5.8,39,0.0,8,4,101
2017-04-11 09:00:00,5.2,60,1010.8,396.7,7.1,34,0.0845,9,4,101
2017-04-11 10:00:00,4.1,60,1011.1,510.6,8.1,32,0.696,10,4,101
2017-04-11 11:00:00,3.5,56,1011.0,607.0,8.9,28,4.7038332,11,4,101
2017-04-11 12:00:00,2.2,47,1010.8,604.6,9.8,26,4.716999899999999,12,4,101
2017-04-11 13:00:00,3.1,29,1010.8,509.7,9.3,26,5.541999799999999,13,4,101
2017-04-11 14:00:00,3.9,38,1010.4,530.5,9.8,22,6.397833400000001,14,4,101
2017-04-11 15:00:00,3.5,54,1010.0,379.0,9.9,23,3.1468333,15,4,101
2017-04-11 16:00:00,2.8,60,1009.0,469.0,10.6,23,3.2716666,16,4,101
2017-04-11 17:00:00,3.2,60,1008.3,344.8,10.1,26,3.957,17,4,101
2017-04-11 18:00:00,3.4,19,1007.6,128.2,9.1,28,2.1708333,18,4,101
2017-04-11 19:00:00,2.1,0,1007.1,23.1,8.1,29,0.7433333,19,4,101
2017-04-11 20:00:00,1.6,0,1006.6,-3.7,7.0,37,0.0961666,20,4,101
2017-04-11 21:00:00,0.9,0,1005.8,-7.1,6.3,40,0.0,21,4,101
2017-04-11 22:00:00,0.3,0,1004.8,-7.0,5.8,41,0.0,22,4,101
2017-04-11 23:00:00,1.0,0,1004.2,-7.2,4.3,55,0.0,23,4,101
2017-04-12 00:00:00,1.7,0,1003.1,-6.4,5.0,56,0.0,0,4,102
2017-04-12 01:00:00,4.9,0,1002.1,-5.5,4.7,73,0.0,1,4,102
2017-04-12 02:00:00,3.1,0,1000.9,-5.1,4.2,83,0.0,2,4,102
2017-04-12 03:00:00,3.3,0,1000.0,-5.3,2.9,93,0.0,3,4,102
2017-04-12 04:00:00,1.3,0,999.4,-4.0,1.6,95,0.0,4,4,102
2017-04-12 05:00:00,0.3,0,998.4,-4.8,1.6,97,0.0,5,4,102
2017-04-12 06:00:00,1.3,0,998.0,0.3,1.8,96,0.0,6,4,102
2017-04-12 07:00:00,0.7,0,997.5,59.0,2.7,91,0.0,7,4,102
2017-04-12 08:00:00,1.6,0,997.3,109.6,3.3,84,0.14916669999999999,8,4,102
2017-04-12 09:00:00,1.5,3,997.3,190.4,3.9,77,0.8686666000000001,9,4,102
2017-04-12 10:00:00,0.8,18,997.3,331.2,5.7,71,1.4098333,10,4,102
2017-04-12 11:00:00,0.9,22,996.9,343.9,6.7,67,3.9119998999999996,11,4,102
2017-04-12 12:00:00,2.3,48,996.6,561.7,7.8,64,3.8468332999999997,12,4,102
2017-04-12 13:00:00,2.6,33,996.5,446.9,8.0,67,3.8633334,13,4,102
2017-04-12 14:00:00,1.9,60,995.9,716.0,8.6,62,4.1033333,14,4,102
2017-04-12 15:00:00,2.6,59,995.5,597.0,8.8,61,5.2086667,15,4,102
2017-04-12 16:00:00,2.5,19,995.8,276.8,7.8,69,5.9825,16,4,102
2017-04-12 17:00:00,2.8,14,995.7,157.7,7.5,75,1.1653333,17,4,102
2017-04-12 18:00:00,3.3,0,995.8,39.6,6.0,87,0.5541667,18,4,102
2017-04-12 19:00:00,2.0,0,996.2,2.4,5.9,84,0.4168333,19,4,102
2017-04-12 20:00:00,2.8,0,996.6,-5.9,5.2,87,0.036875,20,4,102
2017-04-12 21:00:00,1.9,0,996.9,-4.5,4.9,92,0.0,21,4,102
2017-04-12 22:00:00,3.0,0,997.1,-5.7,4.9,86,0.0,22,4,102
2017-04-12 23:00:00,3.0,0,997.4,-6.2,4.7,87,0.0,23,4,102
2017-04-13 00:00:00,3.7,0,997.8,-5.7,4.2,88,0.0,0,4,103
2017-04-13 01:00:00,2.6,0,998.2,-5.7,4.0,88,0.0,1,4,103
2017-04-13 02:00:00,2.2,0,998.5,-6.2,3.8,90,0.0,2,4,103
2017-04-13 03:00:00,2.4,0,998.9,-6.8,3.7,89,0.0,3,4,103
2017-04-13 04:00:00,2.0,0,999.4,-6.4,3.6,91,0.0,4,4,103
2017-04-13 05:00:00,1.7,0,999.9,-7.3,3.4,89,0.0,5,4,103
2017-04-13 06:00:00,1.7,0,1000.7,-3.4,2.8,92,0.0,6,4,103
2017-04-13 07:00:00,2.6,0,1001.5,8.8,1.8,96,0.0,7,4,103
2017-04-13 08:00:00,2.3,0,1002.1,41.3,2.3,91,0.0,8,4,103
2017-04-13 09:00:00,2.3,0,1002.5,47.1,2.4,87,0.4585,9,4,103
2017-04-13 10:00:00,1.7,0,1002.9,77.4,2.5,87,0.6638333,10,4,103
2017-04-13 11:00:00,1.9,0,1003.1,125.5,2.9,89,1.1791667,11,4,103
2017-04-13 12:00:00,3.2,0,1002.8,101.4,3.3,86,1.4483333999999999,12,4,103
2017-04-13 13:00:00,3.5,0,1002.8,152.2,3.4,85,1.4966666,13,4,103
2017-04-13 14:00:00,3.5,0,1002.8,120.9,3.1,90,2.118,14,4,103
2017-04-13 15:00:00,3.0,0,1002.3,92.3,3.1,92,0.9991666,15,4,103
2017-04-13 16:00:00,2.3,0,1002.0,61.2,3.3,94,0.7046667999999999,16,4,103
2017-04-13 17:00:00,3.0,0,1001.4,37.6,3.4,93,0.6146667,17,4,103
2017-04-13 18:00:00,4.2,0,1001.3,13.6,2.7,94,0.22733330000000002,18,4,103
2017-04-13 19:00:00,4.3,0,1001.4,1.4,1.8,96,0.1026666,19,4,103
2017-04-13 20:00:00,1.9,0,1001.2,-4.3,1.6,98,0.0,20,4,103
2017-04-13 21:00:00,1.4,0,1000.8,-5.5,1.7,97,0.0,21,4,103
2017-04-13 22:00:00,0.6,0,1000.6,-6.2,1.8,97,0.0,22,4,103
2017-04-13 23:00:00,1.0,0,1000.6,-5.2,1.9,97,0.0,23,4,103
2017-04-14 00:00:00,0.8,0,1000.5,-5.0,1.9,98,0.0,0,4,104
2017-04-14 01:00:00,1.1,0,1000.7,-5.6,1.8,89,0.0,1,4,104
2017-04-14 02:00:00,1.3,0,1001.1,-6.2,1.0,86,0.0,2,4,104
2017-04-14 03:00:00,1.2,0,1001.3,-6.9,0.5,89,0.0,3,4,104
2017-04-14 04:00:00,0.6,0,1001.8,-7.3,-0.1,91,0.0,4,4,104
2017-04-14 05:00:00,2.3,0,1002.1,-6.0,0.4,86,0.0,5,4,104
2017-04-14 06:00:00,4.2,0,1002.7,10.1,0.7,83,0.0,6,4,104
2017-04-14 07:00:00,5.9,1,1003.7,44.5,0.4,90,0.0,7,4,104
2017-04-14 08:00:00,4.7,0,1005.3,47.2,-0.1,88,0.1051667,8,4,104
2017-04-14 09:00:00,3.0,0,1006.4,94.9,-0.2,84,0.2218332,9,4,104
2017-04-14 10:00:00,3.5,0,1007.4,132.1,0.3,78,0.42999990000000005,10,4,104
2017-04-14 11:00:00,4.3,4,1008.3,311.3,0.8,75,0.8753333999999999,11,4,104
2017-04-14 12:00:00,3.9,5,1009.0,268.8,0.4,78,1.4591667,12,4,104
2017-04-14 13:00:00,2.7,2,1009.5,233.9,1.2,74,1.5581667,13,4,104
2017-04-14 14:00:00,2.7,0,1009.9,216.8,1.4,76,2.3356666,14,4,104
2017-04-14 15:00:00,3.4,0,1010.3,217.2,1.5,68,2.0098333,15,4,104
2017-04-14 16:00:00,2.7,0,1010.2,180.9,2.3,65,2.0101667,16,4,104
2017-04-14 17:00:00,3.9,39,1010.2,226.0,2.6,62,1.4646666,17,4,104
2017-04-14 18:00:00,4.6,45,1010.3,212.3,1.9,65,1.7945,18,4,104
2017-04-14 19:00:00,2.6,57,1010.7,80.3,1.3,69,0.9698334,19,4,104
2017-04-14 20:00:00,1.5,4,1011.3,0.5,0.4,75,0.11266670000000001,20,4,104
2017-04-14 21:00:00,0.7,0,1011.6,-7.4,-0.9,82,0.0,21,4,104
2017-04-14 22:00:00,0.2,0,1011.7,-7.4,-1.2,86,0.0,22,4,104
2017-04-14 23:00:00,1.4,0,1011.8,-6.2,-1.3,86,0.0,23,4,104
2017-04-15 00:00:00,0.9,0,1011.7,-6.6,-2.1,89,0.0,0,4,105
2017-04-15 01:00:00,1.8,0,1011.5,-7.2,-2.9,92,0.0,1,4,105
2017-04-15 02:00:00,2.5,0,1011.2,-6.9,-3.2,92,0.0,2,4,105
2017-04-15 03:00:00,2.0,0,1010.9,-6.6,-3.4,91,0.0,3,4,105
2017-04-15 04:00:00,1.3,0,1010.7,-6.6,-3.9,91,0.0,4,4,105
2017-04-15 05:00:00,2.3,0,1010.4,-5.7,-4.2,91,0.0,5,4,105
2017-04-15 06:00:00,2.0,1,1010.2,23.9,-2.9,89,0.0,6,4,105
2017-04-15 07:00:00,1.1,53,1010.0,130.1,-1.1,82,0.0245,7,4,105
2017-04-15 08:00:00,1.1,60,1010.0,231.8,-0.1,72,0.485,8,4,105
2017-04-15 09:00:00,2.0,60,1009.6,304.9,0.5,69,0.9191666000000001,9,4,105
2017-04-15 10:00:00,1.6,20,1009.3,273.2,0.5,68,1.8791667,10,4,105
2017-04-15 11:00:00,2.2,0,1009.1,190.9,0.8,64,3.6868332,11,4,105
2017-04-15 12:00:00,2.6,0,1008.9,199.1,1.4,63,1.2833332,12,4,105
2017-04-15 13:00:00,2.2,0,1008.9,217.9,1.5,60,1.3831667,13,4,105
2017-04-15 14:00:00,2.4,0,1008.9,198.3,1.7,62,1.7084999,14,4,105
2017-04-15 15:00:00,3.0,0,1008.8,163.0,1.7,61,1.6695,15,4,105
2017-04-15 16:00:00,3.5,0,1008.8,130.9,1.7,60,1.414,16,4,105
2017-04-15 17:00:00,2.3,0,1008.9,100.5,1.7,58,1.4518334,17,4,105
2017-04-15 18:00:00,0.8,0,1009.0,69.5,1.8,59,0.7566667,18,4,105
2017-04-15 19:00:00,1.9,0,1009.3,21.7,1.7,61,0.5288334,19,4,105
2017-04-15 20:00:00,2.7,0,1009.7,-1.4,1.4,59,0.0544999,20,4,105
2017-04-15 21:00:00,1.8,0,1010.1,-6.7,0.1,72,0.0,21,4,105
2017-04-15 22:00:00,2.4,0,1010.3,-7.7,-1.0,80,0.0,22,4,105
2017-04-15 23:00:00,2.2,0,1010.5,-7.1,-1.6,81,0.0,23,4,105
2017-04-16 00:00:00,2.7,0,1011.2,-6.8,-1.9,80,0.0,0,4,106
2017-04-16 01:00:00,2.9,0,1011.5,-6.2,-2.0,81,0.0,1,4,106
2017-04-16 02:00:00,3.0,0,1011.8,-6.6,-2.0,82,0.0,2,4,106
2017-04-16 03:00:00,1.9,0,1012.0,-7.0,-2.6,86,0.0,3,4,106
2017-04-16 04:00:00,2.0,0,1012.3,-6.2,-2.6,86,0.0,4,4,106
2017-04-16 05:00:00,2.4,0,1012.5,-4.7,-2.3,84,0.0,5,4,106
2017-04-16 06:00:00,1.8,0,1012.8,13.4,-2.0,84,0.0,6,4,106
2017-04-16 07:00:00,1.2,0,1013.1,77.7,-0.5,77,0.03375,7,4,106
2017-04-16 08:00:00,0.7,0,1013.5,131.2,0.5,70,0.5376666999999999,8,4,106
2017-04-16 09:00:00,1.1,0,1013.8,150.8,1.1,68,1.2576667,9,4,106
2017-04-16 10:00:00,1.8,0,1013.7,191.1,2.0,63,1.9578334,10,4,106
2017-04-16 11:00:00,1.7,0,1013.8,177.0,2.6,56,4.790333400000001,11,4,106
2017-04-16 12:00:00,2.2,0,1013.9,237.3,3.2,57,2.4486667000000004,12,4,106
2017-04-16 13:00:00,1.2,0,1013.8,275.9,4.0,51,2.7138332999999997,13,4,106
2017-04-16 14:00:00,0.8,0,1013.8,194.2,3.9,51,2.614,14,4,106
2017-04-16 15:00:00,1.8,0,1013.7,221.3,4.5,57,1.9816667,15,4,106
2017-04-16 16:00:00,1.4,0,1013.5,199.7,4.6,54,1.5038334,16,4,106
2017-04-16 17:00:00,2.7,13,1013.4,194.9,4.9,56,1.3728333,17,4,106
2017-04-16 18:00:00,1.3,0,1013.3,111.5,4.5,58,0.662,18,4,106
2017-04-16 19:00:00,2.5,0,1013.6,37.3,4.2,57,0.4046667,19,4,106
2017-04-16 20:00:00,3.2,0,1014.1,-1.4,3.5,66,0.16683330000000002,20,4,106
2017-04-16 21:00:00,3.0,0,1014.5,-5.6,3.0,67,0.0,21,4,106
2017-04-16 22:00:00,2.2,0,1014.9,-5.6,2.7,66,0.0,22,4,106
2017-04-16 23:00:00,2.8,0,1015.5,-5.2,2.3,66,0.0,23,4,106
2017-04-17 00:00:00,2.4,0,1016.2,-5.9,0.7,83,0.0,0,4,107
2017-04-17 01:00:00,2.2,0,1016.6,-7.0,-0.2,92,0.0,1,4,107
2017-04-17 02:00:00,2.3,0,1016.5,-6.2,0.1,83,0.0,2,4,107
2017-04-17 03:00:00,3.0,0,1016.8,-5.6,0.4,81,0.0,3,4,107
2017-04-17 04:00:00,3.0,0,1017.0,-5.4,0.2,83,0.0,4,4,107
2017-04-17 05:00:00,2.4,0,1017.3,-4.7,0.6,78,0.0,5,4,107
2017-04-17 06:00:00,2.8,0,1017.7,17.6,0.5,78,0.0,6,4,107
2017-04-17 07:00:00,2.2,5,1018.2,87.7,1.0,72,0.139,7,4,107
2017-04-17 08:00:00,2.7,39,1018.6,198.8,2.3,61,0.5481666000000001,8,4,107
2017-04-17 09:00:00,3.6,30,1019.1,264.3,2.8,55,0.849,9,4,107
2017-04-17 10:00:00,3.6,49,1019.3,326.7,3.2,47,1.7708334,10,4,107
2017-04-17 11:00:00,3.1,23,1019.7,364.9,3.6,44,3.2596666,11,4,107
